game_id,game_day,game_time,away_team,away_score,home_team,home_score
2020_19_LA_GB,1/16/2021,16:35,LA,18,GB,32
2020_19_BAL_BUF,1/16/2021,20:15,BAL,3,BUF,17
2020_19_CLE_KC,1/17/2021,15:05,CLE,17,KC,22
2020_19_TB_NO,1/17/2021,18:40,TB,30,NO,20
2020_20_TB_GB,1/24/2021,15:05,TB,31,GB,26
2020_20_BUF_KC,1/24/2021,18:40,BUF,24,KC,38
2020_21_KC_TB,2/7/2021,18:30,KC,9,TB,31
2021_01_DAL_TB,9/9/2021,20:20,DAL,29,TB,31
2021_01_PHI_ATL,9/12/2021,13:00,PHI,32,ATL,6
2021_01_PIT_BUF,9/12/2021,13:00,PIT,23,BUF,16
2021_01_NYJ_CAR,9/12/2021,13:00,NYJ,14,CAR,19
2021_01_MIN_CIN,9/12/2021,13:00,MIN,24,CIN,27
2021_01_SF_DET,9/12/2021,13:00,SF,41,DET,33
2021_01_JAX_HOU,9/12/2021,13:00,JAX,21,HOU,37
2021_01_SEA_IND,9/12/2021,13:00,SEA,28,IND,16
2021_01_ARI_TEN,9/12/2021,13:00,ARI,38,TEN,13
2021_01_LAC_WAS,9/12/2021,13:00,LAC,20,WAS,16
2021_01_CLE_KC,9/12/2021,16:25,CLE,29,KC,33
2021_01_MIA_NE,9/12/2021,16:25,MIA,17,NE,16
2021_01_GB_NO,9/12/2021,16:25,GB,3,NO,38
2021_01_DEN_NYG,9/12/2021,16:25,DEN,27,NYG,13
2021_01_CHI_LA,9/12/2021,20:20,CHI,14,LA,34
2021_01_BAL_LV,9/13/2021,20:15,BAL,27,LV,33
2021_02_NYG_WAS,9/16/2021,20:20,NYG,29,WAS,30
2021_02_NO_CAR,9/19/2021,13:00,NO,7,CAR,26
2021_02_CIN_CHI,9/19/2021,13:00,CIN,17,CHI,20
2021_02_HOU_CLE,9/19/2021,13:00,HOU,21,CLE,31
2021_02_LA_IND,9/19/2021,13:00,LA,27,IND,24
2021_02_DEN_JAX,9/19/2021,13:00,DEN,23,JAX,13
2021_02_BUF_MIA,9/19/2021,13:00,BUF,35,MIA,0
2021_02_NE_NYJ,9/19/2021,13:00,NE,25,NYJ,6
2021_02_SF_PHI,9/19/2021,13:00,SF,17,PHI,11
2021_02_LV_PIT,9/19/2021,13:00,LV,26,PIT,17
2021_02_MIN_ARI,9/19/2021,16:05,MIN,33,ARI,34
2021_02_ATL_TB,9/19/2021,16:05,ATL,25,TB,48
2021_02_DAL_LAC,9/19/2021,16:25,DAL,20,LAC,17
2021_02_TEN_SEA,9/19/2021,16:25,TEN,33,SEA,30
2021_02_KC_BAL,9/19/2021,20:20,KC,35,BAL,36
2021_02_DET_GB,9/20/2021,20:15,DET,17,GB,35
2021_03_CAR_HOU,9/23/2021,20:20,CAR,24,HOU,9
2021_03_WAS_BUF,9/26/2021,13:00,WAS,21,BUF,43
2021_03_CHI_CLE,9/26/2021,13:00,CHI,6,CLE,26
2021_03_BAL_DET,9/26/2021,13:00,BAL,19,DET,17
2021_03_ARI_JAX,9/26/2021,13:00,ARI,31,JAX,19
2021_03_LAC_KC,9/26/2021,13:00,LAC,30,KC,24
2021_03_NO_NE,9/26/2021,13:00,NO,28,NE,13
2021_03_ATL_NYG,9/26/2021,13:00,ATL,17,NYG,14
2021_03_CIN_PIT,9/26/2021,13:00,CIN,24,PIT,10
2021_03_IND_TEN,9/26/2021,13:00,IND,16,TEN,25
2021_03_NYJ_DEN,9/26/2021,16:05,NYJ,0,DEN,26
2021_03_MIA_LV,9/26/2021,16:05,MIA,28,LV,31
2021_03_TB_LA,9/26/2021,16:25,TB,24,LA,34
2021_03_SEA_MIN,9/26/2021,16:25,SEA,17,MIN,30
2021_03_GB_SF,9/26/2021,20:20,GB,30,SF,28
2021_03_PHI_DAL,9/27/2021,20:15,PHI,21,DAL,41
2021_04_JAX_CIN,9/30/2021,20:20,JAX,21,CIN,24
2021_04_WAS_ATL,10/3/2021,13:00,WAS,34,ATL,30
2021_04_HOU_BUF,10/3/2021,13:00,HOU,0,BUF,40
2021_04_DET_CHI,10/3/2021,13:00,DET,14,CHI,24
2021_04_CAR_DAL,10/3/2021,13:00,CAR,28,DAL,36
2021_04_IND_MIA,10/3/2021,13:00,IND,27,MIA,17
2021_04_CLE_MIN,10/3/2021,13:00,CLE,14,MIN,7
2021_04_NYG_NO,10/3/2021,13:00,NYG,27,NO,21
2021_04_TEN_NYJ,10/3/2021,13:00,TEN,24,NYJ,27
2021_04_KC_PHI,10/3/2021,13:00,KC,42,PHI,30
2021_04_ARI_LA,10/3/2021,16:05,ARI,37,LA,20
2021_04_SEA_SF,10/3/2021,16:05,SEA,28,SF,21
2021_04_BAL_DEN,10/3/2021,16:25,BAL,23,DEN,7
2021_04_PIT_GB,10/3/2021,16:25,PIT,17,GB,27
2021_04_TB_NE,10/3/2021,20:20,TB,19,NE,17
2021_04_LV_LAC,10/4/2021,20:15,LV,14,LAC,28
2021_05_LA_SEA,10/7/2021,20:20,LA,26,SEA,17
2021_05_NYJ_ATL,10/10/2021,9:30,NYJ,20,ATL,27
2021_05_PHI_CAR,10/10/2021,13:00,PHI,21,CAR,18
2021_05_GB_CIN,10/10/2021,13:00,GB,25,CIN,22
2021_05_NE_HOU,10/10/2021,13:00,NE,25,HOU,22
2021_05_TEN_JAX,10/10/2021,13:00,TEN,37,JAX,19
2021_05_DET_MIN,10/10/2021,13:00,DET,17,MIN,19
2021_05_DEN_PIT,10/10/2021,13:00,DEN,19,PIT,27
2021_05_MIA_TB,10/10/2021,13:00,MIA,17,TB,45
2021_05_NO_WAS,10/10/2021,13:00,NO,33,WAS,22
2021_05_CLE_LAC,10/10/2021,16:05,CLE,42,LAC,47
2021_05_CHI_LV,10/10/2021,16:05,CHI,20,LV,9
2021_05_SF_ARI,10/10/2021,16:25,SF,10,ARI,17
2021_05_NYG_DAL,10/10/2021,16:25,NYG,20,DAL,44
2021_05_BUF_KC,10/10/2021,20:20,BUF,38,KC,20
2021_05_IND_BAL,10/11/2021,20:15,IND,25,BAL,31
2021_06_TB_PHI,10/14/2021,20:20,TB,28,PHI,22
2021_06_MIA_JAX,10/17/2021,9:30,MIA,20,JAX,23
2021_06_LAC_BAL,10/17/2021,13:00,LAC,6,BAL,34
2021_06_MIN_CAR,10/17/2021,13:00,MIN,34,CAR,28
2021_06_GB_CHI,10/17/2021,13:00,GB,24,CHI,14
2021_06_CIN_DET,10/17/2021,13:00,CIN,34,DET,11
2021_06_HOU_IND,10/17/2021,13:00,HOU,3,IND,31
2021_06_LA_NYG,10/17/2021,13:00,LA,38,NYG,11
2021_06_KC_WAS,10/17/2021,13:00,KC,31,WAS,13
2021_06_ARI_CLE,10/17/2021,16:05,ARI,37,CLE,14
2021_06_LV_DEN,10/17/2021,16:25,LV,34,DEN,24
2021_06_DAL_NE,10/17/2021,16:25,DAL,35,NE,29
2021_06_SEA_PIT,10/17/2021,20:20,SEA,20,PIT,23
2021_06_BUF_TEN,10/18/2021,20:15,BUF,31,TEN,34
2021_07_DEN_CLE,10/21/2021,20:20,DEN,14,CLE,17
2021_07_CIN_BAL,10/24/2021,13:00,CIN,41,BAL,17
2021_07_WAS_GB,10/24/2021,13:00,WAS,10,GB,24
2021_07_ATL_MIA,10/24/2021,13:00,ATL,30,MIA,28
2021_07_NYJ_NE,10/24/2021,13:00,NYJ,13,NE,54
2021_07_CAR_NYG,10/24/2021,13:00,CAR,3,NYG,25
2021_07_KC_TEN,10/24/2021,13:00,KC,3,TEN,27
2021_07_DET_LA,10/24/2021,16:05,DET,19,LA,28
2021_07_PHI_LV,10/24/2021,16:05,PHI,22,LV,33
2021_07_HOU_ARI,10/24/2021,16:25,HOU,5,ARI,31
2021_07_CHI_TB,10/24/2021,16:25,CHI,3,TB,38
2021_07_IND_SF,10/24/2021,20:20,IND,30,SF,18
2021_07_NO_SEA,10/25/2021,20:15,NO,13,SEA,10
2021_08_GB_ARI,10/28/2021,20:20,GB,24,ARI,21
2021_08_CAR_ATL,10/31/2021,13:00,CAR,19,ATL,13
2021_08_MIA_BUF,10/31/2021,13:00,MIA,11,BUF,26
2021_08_SF_CHI,10/31/2021,13:00,SF,33,CHI,22
2021_08_PIT_CLE,10/31/2021,13:00,PIT,15,CLE,10
2021_08_PHI_DET,10/31/2021,13:00,PHI,44,DET,6
2021_08_LA_HOU,10/31/2021,13:00,LA,38,HOU,22
2021_08_TEN_IND,10/31/2021,13:00,TEN,34,IND,31
2021_08_CIN_NYJ,10/31/2021,13:00,CIN,31,NYJ,34
2021_08_NE_LAC,10/31/2021,16:05,NE,27,LAC,24
2021_08_JAX_SEA,10/31/2021,16:05,JAX,7,SEA,31
2021_08_WAS_DEN,10/31/2021,16:25,WAS,10,DEN,17
2021_08_TB_NO,10/31/2021,16:25,TB,27,NO,36
2021_08_DAL_MIN,10/31/2021,20:20,DAL,20,MIN,16
2021_08_NYG_KC,11/1/2021,20:15,NYG,17,KC,20
2021_09_NYJ_IND,11/4/2021,20:20,NYJ,30,IND,45
2021_09_MIN_BAL,11/7/2021,13:00,MIN,31,BAL,34
2021_09_NE_CAR,11/7/2021,13:00,NE,24,CAR,6
2021_09_CLE_CIN,11/7/2021,13:00,CLE,41,CIN,16
2021_09_DEN_DAL,11/7/2021,13:00,DEN,30,DAL,16
2021_09_BUF_JAX,11/7/2021,13:00,BUF,6,JAX,9
2021_09_HOU_MIA,11/7/2021,13:00,HOU,9,MIA,17
2021_09_ATL_NO,11/7/2021,13:00,ATL,27,NO,25
2021_09_LV_NYG,11/7/2021,13:00,LV,16,NYG,23
2021_09_LAC_PHI,11/7/2021,16:05,LAC,27,PHI,24
2021_09_GB_KC,11/7/2021,16:25,GB,7,KC,13
2021_09_ARI_SF,11/7/2021,16:25,ARI,31,SF,17
2021_09_TEN_LA,11/7/2021,20:20,TEN,28,LA,16
2021_09_CHI_PIT,11/8/2021,20:15,CHI,27,PIT,29
2021_10_BAL_MIA,11/11/2021,20:20,BAL,10,MIA,22
2021_10_ATL_DAL,11/14/2021,13:00,ATL,3,DAL,43
2021_10_JAX_IND,11/14/2021,13:00,JAX,17,IND,23
2021_10_CLE_NE,11/14/2021,13:00,CLE,7,NE,45
2021_10_BUF_NYJ,11/14/2021,13:00,BUF,45,NYJ,17
2021_10_DET_PIT,11/14/2021,13:00,DET,16,PIT,16
2021_10_NO_TEN,11/14/2021,13:00,NO,21,TEN,23
2021_10_TB_WAS,11/14/2021,13:00,TB,19,WAS,29
2021_10_CAR_ARI,11/14/2021,16:05,CAR,34,ARI,10
2021_10_MIN_LAC,11/14/2021,16:05,MIN,27,LAC,20
2021_10_PHI_DEN,11/14/2021,16:25,PHI,30,DEN,13
2021_10_SEA_GB,11/14/2021,16:25,SEA,0,GB,17
2021_10_KC_LV,11/14/2021,20:20,KC,41,LV,14
2021_10_LA_SF,11/15/2021,20:15,LA,10,SF,31
2021_11_NE_ATL,11/18/2021,20:20,NE,25,ATL,0
2021_11_IND_BUF,11/21/2021,13:00,IND,41,BUF,15
2021_11_WAS_CAR,11/21/2021,13:00,WAS,27,CAR,21
2021_11_BAL_CHI,11/21/2021,13:00,BAL,16,CHI,13
2021_11_DET_CLE,11/21/2021,13:00,DET,10,CLE,13
2021_11_SF_JAX,11/21/2021,13:00,SF,30,JAX,10
2021_11_GB_MIN,11/21/2021,13:00,GB,31,MIN,34
2021_11_MIA_NYJ,11/21/2021,13:00,MIA,24,NYJ,17
2021_11_NO_PHI,11/21/2021,13:00,NO,29,PHI,40
2021_11_HOU_TEN,11/21/2021,13:00,HOU,22,TEN,13
2021_11_CIN_LV,11/21/2021,16:05,CIN,32,LV,13
2021_11_DAL_KC,11/21/2021,16:25,DAL,9,KC,19
2021_11_ARI_SEA,11/21/2021,16:25,ARI,23,SEA,13
2021_11_PIT_LAC,11/21/2021,20:20,PIT,37,LAC,41
2021_11_NYG_TB,11/22/2021,20:15,NYG,10,TB,30
2021_12_CHI_DET,11/25/2021,12:30,CHI,16,DET,14
2021_12_LV_DAL,11/25/2021,16:30,LV,36,DAL,33
2021_12_BUF_NO,11/25/2021,20:20,BUF,31,NO,6
2021_12_PIT_CIN,11/28/2021,13:00,PIT,10,CIN,41
2021_12_NYJ_HOU,11/28/2021,13:00,NYJ,21,HOU,14
2021_12_TB_IND,11/28/2021,13:00,TB,38,IND,31
2021_12_ATL_JAX,11/28/2021,13:00,ATL,21,JAX,14
2021_12_CAR_MIA,11/28/2021,13:00,CAR,10,MIA,33
2021_12_TEN_NE,11/28/2021,13:00,TEN,13,NE,36
2021_12_PHI_NYG,11/28/2021,13:00,PHI,7,NYG,13
2021_12_LAC_DEN,11/28/2021,16:05,LAC,13,DEN,28
2021_12_LA_GB,11/28/2021,16:25,LA,28,GB,36
2021_12_MIN_SF,11/28/2021,16:25,MIN,26,SF,34
2021_12_CLE_BAL,11/28/2021,20:20,CLE,10,BAL,16
2021_12_SEA_WAS,11/29/2021,20:15,SEA,15,WAS,17
2021_13_DAL_NO,12/2/2021,20:20,DAL,27,NO,17
2021_13_TB_ATL,12/5/2021,13:00,TB,30,ATL,17
2021_13_ARI_CHI,12/5/2021,13:00,ARI,33,CHI,22
2021_13_LAC_CIN,12/5/2021,13:00,LAC,41,CIN,22
2021_13_MIN_DET,12/5/2021,13:00,MIN,27,DET,29
2021_13_IND_HOU,12/5/2021,13:00,IND,31,HOU,0
2021_13_NYG_MIA,12/5/2021,13:00,NYG,9,MIA,20
2021_13_PHI_NYJ,12/5/2021,13:00,PHI,33,NYJ,18
2021_13_JAX_LA,12/5/2021,16:05,JAX,7,LA,37
2021_13_WAS_LV,12/5/2021,16:05,WAS,17,LV,15
2021_13_BAL_PIT,12/5/2021,16:25,BAL,19,PIT,20
2021_13_SF_SEA,12/5/2021,16:25,SF,23,SEA,30
2021_13_DEN_KC,12/5/2021,20:20,DEN,9,KC,22
2021_13_NE_BUF,12/6/2021,20:15,NE,14,BUF,10
2021_14_PIT_MIN,12/9/2021,20:20,PIT,28,MIN,36
2021_14_ATL_CAR,12/12/2021,13:00,ATL,29,CAR,21
2021_14_BAL_CLE,12/12/2021,13:00,BAL,22,CLE,24
2021_14_SEA_HOU,12/12/2021,13:00,SEA,33,HOU,13
2021_14_LV_KC,12/12/2021,13:00,LV,9,KC,48
2021_14_NO_NYJ,12/12/2021,13:00,NO,30,NYJ,9
2021_14_JAX_TEN,12/12/2021,13:00,JAX,0,TEN,20
2021_14_DAL_WAS,12/12/2021,13:00,DAL,27,WAS,20
2021_14_DET_DEN,12/12/2021,16:05,DET,10,DEN,38
2021_14_NYG_LAC,12/12/2021,16:05,NYG,21,LAC,37
2021_14_SF_CIN,12/12/2021,16:25,SF,26,CIN,23
2021_14_BUF_TB,12/12/2021,16:25,BUF,27,TB,33
2021_14_CHI_GB,12/12/2021,20:20,CHI,30,GB,45
2021_14_LA_ARI,12/13/2021,20:15,LA,30,ARI,23
2021_15_KC_LAC,12/16/2021,20:20,KC,34,LAC,28
2021_15_NE_IND,12/18/2021,20:20,NE,17,IND,27
2021_15_CAR_BUF,12/19/2021,13:00,CAR,14,BUF,31
2021_15_ARI_DET,12/19/2021,13:00,ARI,12,DET,30
2021_15_HOU_JAX,12/19/2021,13:00,HOU,30,JAX,16
2021_15_NYJ_MIA,12/19/2021,13:00,NYJ,24,MIA,31
2021_15_DAL_NYG,12/19/2021,13:00,DAL,21,NYG,6
2021_15_TEN_PIT,12/19/2021,13:00,TEN,13,PIT,19
2021_15_CIN_DEN,12/19/2021,16:05,CIN,15,DEN,10
2021_15_ATL_SF,12/19/2021,16:05,ATL,13,SF,31
2021_15_GB_BAL,12/19/2021,16:25,GB,31,BAL,30
2021_15_NO_TB,12/19/2021,20:20,NO,9,TB,0
2021_15_LV_CLE,12/20/2021,17:00,LV,16,CLE,14
2021_15_MIN_CHI,12/20/2021,20:15,MIN,17,CHI,9
2021_15_SEA_LA,12/21/2021,19:00,SEA,10,LA,20
2021_15_WAS_PHI,12/21/2021,19:00,WAS,17,PHI,27
2021_16_SF_TEN,12/23/2021,20:20,SF,17,TEN,20
2021_16_CLE_GB,12/25/2021,16:30,CLE,22,GB,24
2021_16_IND_ARI,12/25/2021,20:15,IND,22,ARI,16
2021_16_DET_ATL,12/26/2021,13:00,DET,16,ATL,20
2021_16_TB_CAR,12/26/2021,13:00,TB,32,CAR,6
2021_16_BAL_CIN,12/26/2021,13:00,BAL,21,CIN,41
2021_16_LAC_HOU,12/26/2021,13:00,LAC,29,HOU,41
2021_16_LA_MIN,12/26/2021,13:00,LA,30,MIN,23
2021_16_BUF_NE,12/26/2021,13:00,BUF,33,NE,21
2021_16_JAX_NYJ,12/26/2021,13:00,JAX,21,NYJ,26
2021_16_NYG_PHI,12/26/2021,13:00,NYG,10,PHI,34
2021_16_CHI_SEA,12/26/2021,16:05,CHI,25,SEA,24
2021_16_PIT_KC,12/26/2021,16:25,PIT,10,KC,36
2021_16_DEN_LV,12/26/2021,16:25,DEN,13,LV,17
2021_16_WAS_DAL,12/26/2021,20:20,WAS,14,DAL,56
2021_16_MIA_NO,12/27/2021,20:15,MIA,20,NO,3
2021_17_LA_BAL,1/2/2022,13:00,LA,20,BAL,19
2021_17_ATL_BUF,1/2/2022,13:00,ATL,15,BUF,29
2021_17_NYG_CHI,1/2/2022,13:00,NYG,3,CHI,29
2021_17_KC_CIN,1/2/2022,13:00,KC,31,CIN,34
2021_17_LV_IND,1/2/2022,13:00,LV,23,IND,20
2021_17_JAX_NE,1/2/2022,13:00,JAX,10,NE,50
2021_17_TB_NYJ,1/2/2022,13:00,TB,28,NYJ,24
2021_17_MIA_TEN,1/2/2022,13:00,MIA,3,TEN,34
2021_17_PHI_WAS,1/2/2022,13:00,PHI,20,WAS,16
2021_17_DEN_LAC,1/2/2022,16:05,DEN,13,LAC,34
2021_17_HOU_SF,1/2/2022,16:05,HOU,7,SF,23
2021_17_ARI_DAL,1/2/2022,16:25,ARI,25,DAL,22
2021_17_CAR_NO,1/2/2022,16:25,CAR,10,NO,18
2021_17_DET_SEA,1/2/2022,16:25,DET,29,SEA,51
2021_17_MIN_GB,1/2/2022,20:20,MIN,10,GB,37
2021_17_CLE_PIT,1/3/2022,20:15,CLE,14,PIT,26
2021_18_KC_DEN,1/8/2022,16:30,KC,28,DEN,24
2021_18_DAL_PHI,1/8/2022,20:15,DAL,51,PHI,26
2021_18_PIT_BAL,1/9/2022,13:00,PIT,16,BAL,13
2021_18_CIN_CLE,1/9/2022,13:00,CIN,16,CLE,21
2021_18_GB_DET,1/9/2022,13:00,GB,30,DET,37
2021_18_TEN_HOU,1/9/2022,13:00,TEN,28,HOU,25
2021_18_IND_JAX,1/9/2022,13:00,IND,11,JAX,26
2021_18_CHI_MIN,1/9/2022,13:00,CHI,17,MIN,31
2021_18_WAS_NYG,1/9/2022,13:00,WAS,22,NYG,7
2021_18_SEA_ARI,1/9/2022,16:25,SEA,38,ARI,30
2021_18_NO_ATL,1/9/2022,16:25,NO,30,ATL,20
2021_18_NYJ_BUF,1/9/2022,16:25,NYJ,10,BUF,27
2021_18_SF_LA,1/9/2022,16:25,SF,27,LA,24
2021_18_NE_MIA,1/9/2022,16:25,NE,24,MIA,33
2021_18_CAR_TB,1/9/2022,16:25,CAR,17,TB,41
2021_18_LAC_LV,1/9/2022,20:20,LAC,32,LV,35
2021_19_LV_CIN,1/15/2022,16:30,LV,19,CIN,26
2021_19_NE_BUF,1/15/2022,20:15,NE,17,BUF,47
2021_19_PHI_TB,1/16/2022,13:00,PHI,15,TB,31
2021_19_SF_DAL,1/16/2022,16:30,SF,23,DAL,17
2021_19_PIT_KC,1/16/2022,20:15,PIT,21,KC,42
2021_19_ARI_LA,1/17/2022,20:15,ARI,11,LA,34
2021_20_CIN_TEN,1/22/2022,16:30,CIN,19,TEN,16
2021_20_SF_GB,1/22/2022,20:15,SF,13,GB,10
2021_20_LA_TB,1/23/2022,15:00,LA,30,TB,27
2021_20_BUF_KC,1/23/2022,18:30,BUF,36,KC,42
2021_21_CIN_KC,1/30/2022,15:00,CIN,27,KC,24
2021_21_SF_LA,1/30/2022,18:30,SF,17,LA,20
2021_22_LA_CIN,2/13/2022,18:30,LA,23,CIN,20
2022_01_BUF_LA,9/8/2022,20:20,BUF,31,LA,10
2022_01_NO_ATL,9/11/2022,13:00,NO,27,ATL,26
2022_01_CLE_CAR,9/11/2022,13:00,CLE,26,CAR,24
2022_01_SF_CHI,9/11/2022,13:00,SF,10,CHI,19
2022_01_PIT_CIN,9/11/2022,13:00,PIT,23,CIN,20
2022_01_PHI_DET,9/11/2022,13:00,PHI,38,DET,35
2022_01_IND_HOU,9/11/2022,13:00,IND,20,HOU,20
2022_01_NE_MIA,9/11/2022,13:00,NE,7,MIA,20
2022_01_BAL_NYJ,9/11/2022,13:00,BAL,24,NYJ,9
2022_01_JAX_WAS,9/11/2022,13:00,JAX,22,WAS,28
2022_01_KC_ARI,9/11/2022,16:25,KC,44,ARI,21
2022_01_LV_LAC,9/11/2022,16:25,LV,19,LAC,24
2022_01_GB_MIN,9/11/2022,16:25,GB,7,MIN,23
2022_01_NYG_TEN,9/11/2022,16:25,NYG,21,TEN,20
2022_01_TB_DAL,9/11/2022,20:20,TB,19,DAL,3
2022_01_DEN_SEA,9/12/2022,20:15,DEN,16,SEA,17
2022_02_LAC_KC,9/15/2022,20:15,LAC,24,KC,27
2022_02_MIA_BAL,9/18/2022,13:00,MIA,42,BAL,38
2022_02_NYJ_CLE,9/18/2022,13:00,NYJ,31,CLE,30
2022_02_WAS_DET,9/18/2022,13:00,WAS,27,DET,36
2022_02_IND_JAX,9/18/2022,13:00,IND,0,JAX,24
2022_02_TB_NO,9/18/2022,13:00,TB,20,NO,10
2022_02_CAR_NYG,9/18/2022,13:00,CAR,16,NYG,19
2022_02_NE_PIT,9/18/2022,13:00,NE,17,PIT,14
2022_02_ATL_LA,9/18/2022,16:05,ATL,27,LA,31
2022_02_SEA_SF,9/18/2022,16:05,SEA,7,SF,27
2022_02_CIN_DAL,9/18/2022,16:25,CIN,17,DAL,20
2022_02_HOU_DEN,9/18/2022,16:25,HOU,9,DEN,16
2022_02_ARI_LV,9/18/2022,16:25,ARI,29,LV,23
2022_02_CHI_GB,9/18/2022,20:20,CHI,10,GB,27
2022_02_TEN_BUF,9/19/2022,19:15,TEN,7,BUF,41
2022_02_MIN_PHI,9/19/2022,20:30,MIN,7,PHI,24
2022_03_PIT_CLE,9/22/2022,20:15,PIT,17,CLE,29
2022_03_NO_CAR,9/25/2022,13:00,NO,14,CAR,22
2022_03_HOU_CHI,9/25/2022,13:00,HOU,20,CHI,23
2022_03_KC_IND,9/25/2022,13:00,KC,17,IND,20
2022_03_BUF_MIA,9/25/2022,13:00,BUF,19,MIA,21
2022_03_DET_MIN,9/25/2022,13:00,DET,24,MIN,28
2022_03_BAL_NE,9/25/2022,13:00,BAL,37,NE,26
2022_03_CIN_NYJ,9/25/2022,13:00,CIN,27,NYJ,12
2022_03_LV_TEN,9/25/2022,13:00,LV,22,TEN,24
2022_03_PHI_WAS,9/25/2022,13:00,PHI,24,WAS,8
2022_03_JAX_LAC,9/25/2022,16:05,JAX,38,LAC,10
2022_03_LA_ARI,9/25/2022,16:25,LA,20,ARI,12
2022_03_ATL_SEA,9/25/2022,16:25,ATL,27,SEA,23
2022_03_GB_TB,9/25/2022,16:25,GB,14,TB,12
2022_03_SF_DEN,9/25/2022,20:20,SF,10,DEN,11
2022_03_DAL_NYG,9/26/2022,20:15,DAL,23,NYG,16
2022_04_MIA_CIN,9/29/2022,20:15,MIA,15,CIN,27
2022_04_MIN_NO,10/2/2022,9:30,MIN,28,NO,25
2022_04_CLE_ATL,10/2/2022,13:00,CLE,20,ATL,23
2022_04_BUF_BAL,10/2/2022,13:00,BUF,23,BAL,20
2022_04_WAS_DAL,10/2/2022,13:00,WAS,10,DAL,25
2022_04_SEA_DET,10/2/2022,13:00,SEA,48,DET,45
2022_04_LAC_HOU,10/2/2022,13:00,LAC,34,HOU,24
2022_04_TEN_IND,10/2/2022,13:00,TEN,24,IND,17
2022_04_CHI_NYG,10/2/2022,13:00,CHI,12,NYG,20
2022_04_JAX_PHI,10/2/2022,13:00,JAX,21,PHI,29
2022_04_NYJ_PIT,10/2/2022,13:00,NYJ,24,PIT,20
2022_04_ARI_CAR,10/2/2022,16:05,ARI,26,CAR,16
2022_04_NE_GB,10/2/2022,16:25,NE,24,GB,27
2022_04_DEN_LV,10/2/2022,16:25,DEN,23,LV,32
2022_04_KC_TB,10/2/2022,20:20,KC,41,TB,31
2022_04_LA_SF,10/3/2022,20:15,LA,9,SF,24
2022_05_IND_DEN,10/6/2022,20:15,IND,12,DEN,9
2022_05_NYG_GB,10/9/2022,9:30,NYG,27,GB,22
2022_05_PIT_BUF,10/9/2022,13:00,PIT,3,BUF,38
2022_05_LAC_CLE,10/9/2022,13:00,LAC,30,CLE,28
2022_05_HOU_JAX,10/9/2022,13:00,HOU,13,JAX,6
2022_05_CHI_MIN,10/9/2022,13:00,CHI,22,MIN,29
2022_05_DET_NE,10/9/2022,13:00,DET,0,NE,29
2022_05_SEA_NO,10/9/2022,13:00,SEA,32,NO,39
2022_05_MIA_NYJ,10/9/2022,13:00,MIA,17,NYJ,40
2022_05_ATL_TB,10/9/2022,13:00,ATL,15,TB,21
2022_05_TEN_WAS,10/9/2022,13:00,TEN,21,WAS,17
2022_05_SF_CAR,10/9/2022,16:05,SF,37,CAR,15
2022_05_PHI_ARI,10/9/2022,16:25,PHI,20,ARI,17
2022_05_DAL_LA,10/9/2022,16:25,DAL,22,LA,10
2022_05_CIN_BAL,10/9/2022,20:20,CIN,17,BAL,19
2022_05_LV_KC,10/10/2022,20:15,LV,29,KC,30
2022_06_WAS_CHI,10/13/2022,20:15,WAS,12,CHI,7
2022_06_SF_ATL,10/16/2022,13:00,SF,14,ATL,28
2022_06_NE_CLE,10/16/2022,13:00,NE,38,CLE,15
2022_06_NYJ_GB,10/16/2022,13:00,NYJ,27,GB,10
2022_06_JAX_IND,10/16/2022,13:00,JAX,27,IND,34
2022_06_MIN_MIA,10/16/2022,13:00,MIN,24,MIA,16
2022_06_CIN_NO,10/16/2022,13:00,CIN,30,NO,26
2022_06_BAL_NYG,10/16/2022,13:00,BAL,20,NYG,24
2022_06_TB_PIT,10/16/2022,13:00,TB,18,PIT,20
2022_06_CAR_LA,10/16/2022,16:05,CAR,10,LA,24
2022_06_ARI_SEA,10/16/2022,16:05,ARI,9,SEA,19
2022_06_BUF_KC,10/16/2022,16:25,BUF,24,KC,20
2022_06_DAL_PHI,10/16/2022,20:20,DAL,17,PHI,26
2022_06_DEN_LAC,10/17/2022,20:15,DEN,16,LAC,19
2022_07_NO_ARI,10/20/2022,20:15,NO,34,ARI,42
2022_07_CLE_BAL,10/23/2022,13:00,CLE,20,BAL,23
2022_07_TB_CAR,10/23/2022,13:00,TB,3,CAR,21
2022_07_ATL_CIN,10/23/2022,13:00,ATL,17,CIN,35
2022_07_DET_DAL,10/23/2022,13:00,DET,6,DAL,24
2022_07_NYG_JAX,10/23/2022,13:00,NYG,23,JAX,17
2022_07_IND_TEN,10/23/2022,13:00,IND,10,TEN,19
2022_07_GB_WAS,10/23/2022,13:00,GB,21,WAS,23
2022_07_NYJ_DEN,10/23/2022,16:05,NYJ,16,DEN,9
2022_07_HOU_LV,10/23/2022,16:05,HOU,20,LV,38
2022_07_SEA_LAC,10/23/2022,16:25,SEA,37,LAC,23
2022_07_KC_SF,10/23/2022,16:25,KC,44,SF,23
2022_07_PIT_MIA,10/23/2022,20:20,PIT,10,MIA,16
2022_07_CHI_NE,10/24/2022,20:15,CHI,33,NE,14
2022_08_BAL_TB,10/27/2022,20:15,BAL,27,TB,22
